,harmonic_centrality,eigenvector_centrality,degree_centrality,closeness_centrality,information_centrality
FPGS4m,454.57857142856693,0.07984159114755718,0.17535545023696683,0.3035971223021583,0.0033378297454896362
FPGS5m,454.57857142856693,0.0798452617416843,0.17535545023696683,0.3035971223021583,0.003337880902767973
FPGS6m,455.2452380952336,0.07984893216708515,0.17630331753554504,0.3037719550820616,0.0033381205210204433
FPGS7m,455.07857142856693,0.07985745074721948,0.17630331753554504,0.3036845135290731,0.0033381659693053193
FPGS8m,455.2452380952336,0.0798526034903132,0.17630331753554504,0.3037719550820616,0.0033381708542780967
FPGS9m,455.2452380952336,0.07984893250459446,0.17630331753554504,0.3037719550820616,0.003338120845436091
FPGSm,457.79523809523363,0.0802364655757639,0.18009478672985782,0.3045612009237875,0.0033395294829703815
FTHFLm,383.22857142857004,0.021596550833116332,0.06729857819905213,0.2839838492597577,0.0032335256606957773
FUMSO3tm,337.03809523809633,0.0016513854130654107,0.008530805687203791,0.2712082262210797,0.0023874487555300005
FUMSO4tm,327.8214285714298,0.0006045534969525104,0.008530805687203791,0.2662796567390207,0.0023144072371755154
FUMTSULtm,319.3547619047624,0.0009198271308956911,0.006635071090047393,0.2612679544328876,0.0021905181244879298
FUMm,399.1285714285684,0.038638709669823,0.08720379146919431,0.28935820076796487,0.0032727513662023527
FUMtm,406.35238095237816,0.016413929307566688,0.054976303317535544,0.3224327628361858,0.003203697809717703
G3PD2m,306.73174603175187,0.0014344401730075006,0.012322274881516588,0.237880496054115,0.00259200864737103
G5SDym,434.47857142856674,0.07621308123898607,0.14312796208530806,0.29852857951329936,0.0033239038694355435
G6PDH2r,432.48571428571023,0.025911349251443526,0.09004739336492891,0.3314483191957273,0.0032815132971731587
GAPD,439.31904761904366,0.02645936359287063,0.1014218009478673,0.3332280480101074,0.003293644317009793
GCALDDm,446.4952380952335,0.08242484121241314,0.16018957345971566,0.3022056717272988,0.003331966055076881
GCC2am,437.2452380952334,0.07632432091535425,0.14407582938388627,0.30048419253773856,0.0033243218095904896
GCC2bim,346.738095238096,0.005048737367121327,0.014218009478672987,0.2747395833333333,0.0027305412327998106
GCC2cm,430.56190476190005,0.07536917677025765,0.13649289099526066,0.297686230248307,0.0033200623770363144
GCCam,437.2452380952334,0.07632432091535425,0.14407582938388627,0.30048419253773856,0.0033243218095904948
GCCbim,346.738095238096,0.005048737367121327,0.014218009478672987,0.2747395833333333,0.002730541232799821
GCCcm,430.56190476190005,0.07536917677025765,0.13649289099526066,0.297686230248307,0.0033200623770363144
GHMT2rm,400.1119047619016,0.04085036315801441,0.09004739336492891,0.28872468527640943,0.003277358100501028
GHMT3m,429.69523809523344,0.07379423330311954,0.13175355450236967,0.2983597285067873,0.0033172357391326214
GLACOm,446.4952380952335,0.08242484121241314,0.16018957345971566,0.3022056717272988,0.0033319660550768506
GLCt1r,322.188095238096,0.0006124732624913595,0.006635071090047393,0.2783641160949868,0.0021566286353681434
GLCt2r,466.2666666666592,0.02602820923519032,0.09478672985781991,0.3753112771255781,0.003287203186866485
GLNS,450.4023809523772,0.026897085391189093,0.11469194312796209,0.3378162023695165,0.003307495223297329
GLNtm,354.50238095238376,0.0008749737725368748,0.007582938388625593,0.29980107985223076,0.002311704255066745
GLU5Km,383.41190476190343,0.021605396076835544,0.06729857819905213,0.28482721382289417,0.0032356839492923674
GLUDxm,458.2952380952336,0.08407394738096875,0.18009478672985782,0.30500144550448105,0.0033396044411346643
GLUDym,455.2952380952336,0.08263623476617293,0.17440758293838862,0.30447330447330445,0.003337580625642558
GLUNm,412.0119047619004,0.046324197001365384,0.1052132701421801,0.29313698249513753,0.0032951296693137853
GLUTCOADHm,439.9952380952334,0.07679234144303292,0.14976303317535544,0.30082691759338465,0.003326881397740767
GLUVESSEC,451.9023809523772,0.02736960786769069,0.11753554502369669,0.33814102564102566,0.0033093351842987877
GLUt2m,516.2857142857093,0.08798263907166012,0.21706161137440758,0.36254295532646047,0.0033531714957906527
GLUt6,478.51666666665943,0.0262010765778953,0.10995260663507109,0.38155515370705245,0.00330344691275603
GLYATm,345.12857142857206,0.009427321914389487,0.03696682464454976,0.2678344757552678,0.0031087523744234738
GLYCLTDym,427.56190476190005,0.07366906466344418,0.13080568720379146,0.2971830985915493,0.0033165342400788868
GLYCt,236.10476190475626,3.572039227548529e-06,0.002843601895734597,0.208498023715415,0.0006081775980360088
GLYCtm,296.2785714285728,0.0005214879688910029,0.002843601895734597,0.2428078250863061,0.0008929198648054242
GLYKm,441.3285714285668,0.07665100993951987,0.15260663507109004,0.3007411630558723,0.003328655429977765
GLYOXm,441.9952380952335,0.08045188655277827,0.15165876777251186,0.30142857142857143,0.0033280886613555436
GLYt2r,468.09999999999263,0.025985667392163705,0.0966824644549763,0.37624821683309556,0.0032897909183603885
GLYtm,365.91904761904954,0.002861513117615801,0.014218009478672987,0.30491329479768786,0.0027193176994139293
GND,314.1261904761904,0.0016802286567795556,0.013270142180094787,0.25991623552599163,0.0026411940829235894
GTHOm,427.06190476190005,0.07387250723438842,0.12985781990521328,0.2970994086172909,0.0033159806018172792
GTHPm,392.3785714285691,0.03878478635661683,0.07867298578199053,0.28715296679368535,0.003260254956852944
H2CO3Dm,402.0785714285682,0.045128169851540424,0.09573459715639811,0.28896192823883865,0.0032848552945501973
H2O2t,277.8785714285698,5.031926983354637e-05,0.0037914691943127963,0.2404284412032817,0.0013624391180480323
H2O2tm,320.6880952380961,0.0010758377587337098,0.005687203791469194,0.26361819090454774,0.0019885104166810475
H2Ot,382.342857142857,0.0048830568991629466,0.03317535545023697,0.3179626280892104,0.003080756418149742
H2Otm,440.20238095237653,0.042368906583918106,0.1071090047393365,0.3332280480101074,0.003299193930007355
HACD1m,431.56190476190005,0.0756793096782856,0.13838862559241707,0.29785431959345005,0.00332114834655573
HACD9m,431.06190476190005,0.07565191664208537,0.13744075829383887,0.2977702511995484,0.0033206207722394337
HBZOPT10m,307.984126984133,0.005998465030379448,0.014218009478672987,0.2373987398739874,0.00270392621053599
HCO3Em,448.54523809523346,0.08264293867464671,0.16208530805687205,0.30342249065286164,0.003332779262792797
HEX1,436.6523809523769,0.026233215969001043,0.09763033175355451,0.3323881537492123,0.0032905254592179747
HIBDm,431.0285714285667,0.07541906175711373,0.13649289099526066,0.29819106840022613,0.003320093443391462
HMBS,384.35238095238077,0.006003926280232232,0.035071090047393366,0.3126852400711322,0.0030997773977642492
HMGCOASim,456.76190476190015,0.0841272507457312,0.17725118483412322,0.30500144550448105,0.0033385272971213804
HMGLm,343.3785714285723,0.004474080346578739,0.014218009478672987,0.27324527324527326,0.0027350456457329885
HPROxm,430.56190476190005,0.07533852637028281,0.13649289099526066,0.297686230248307,0.003319668944120869
Ht,463.5999999999925,0.02594693542149673,0.09004739336492891,0.37451189208377705,0.0032820854381769055
Htm,501.76904761904404,0.0862294166687123,0.19526066350710902,0.3567805207981062,0.0033474117103742297
ICDHxm,386.52857142857,0.030716849082976432,0.07488151658767772,0.284366576819407,0.0032526434378027953
ICDHyrm,379.3619047619039,0.02312683954775416,0.06255924170616114,0.28390742734122715,0.003224199615348455
ILETA,369.9357142857157,0.002125868130066086,0.017061611374407582,0.3079392877991827,0.002759064488677052
ILETAm,365.31190476190517,0.011918468870819612,0.037914691943127965,0.28058510638297873,0.0031148663384737946
ILEt5m,284.05476190476065,9.574764257663433e-05,0.0037914691943127963,0.24512081784386616,0.0015202806113360841
ILEtec,269.4047619047593,1.5217571477160146e-05,0.0037914691943127963,0.23617640474591448,0.0012616317335805568
IMACTD_m,446.4952380952335,0.08242484121241314,0.16018957345971566,0.3022056717272988,0.0033319660550768506
ITCOAL1m,375.3452380952375,0.019080247600560277,0.055924170616113746,0.28185947101255676,0.0032040336405422757
ITCOALm,389.97857142856947,0.025639140286390152,0.07962085308056872,0.28521221951878883,0.0032605001723235738
Kt1r,328.7380952380967,0.0007387422962204409,0.005687203791469194,0.28306949288972366,0.002058992649757796
L-LACt2r,464.5999999999925,0.025962947086306275,0.09194312796208531,0.3747779751332149,0.0032833977314492093
L-LACtm,502.26904761904404,0.08624423490735367,0.1962085308056872,0.35690121786197565,0.003347664910865992
LCADi_Dm,446.4952380952335,0.08242484121241314,0.16018957345971566,0.3022056717272988,0.0033319660550768454
LCADim,446.9952380952335,0.08243965945105454,0.16113744075829384,0.3022922636103152,0.003332365382741473
LCYSTATm,364.09523809523864,0.012211043716991565,0.03696682464454976,0.28006371117600215,0.0031097809546722296
LDH_L,432.9023809523769,0.025935478926765242,0.09004739336492891,0.33176100628930816,0.003281616868586715
LDH_Lm,432.06190476190005,0.07550419663594023,0.13933649289099526,0.29793843547020615,0.003321642069071678
LEUTA,369.9357142857157,0.002125868130645825,0.017061611374407582,0.3079392877991827,0.0027590644885054083
LEUTAm,365.31190476190517,0.011918481310076067,0.037914691943127965,0.28058510638297873,0.003114866337764065
LEUt5m,284.05476190476065,9.574772720985583e-05,0.0037914691943127963,0.24512081784386616,0.0015202806109844758
LEUtec,269.4047619047593,1.5217572060843278e-05,0.0037914691943127963,0.23617640474591448,0.0012616317334146858
LSOProd,345.5880952380964,0.010492990464811417,0.021800947867298578,0.27367055771725035,0.0029347708608520036
LYStiDF,330.2809523809529,0.0006091449609635476,0.004739336492890996,0.2776315789473684,0.0016467624971970103
LYStm,504.9357142857108,0.08652051855780359,0.2,0.3578697421981004,0.0033488054383456964
MALSO3tm,344.3047619047629,0.0023839309046007227,0.011374407582938388,0.27488275143303803,0.002587278940003619
MALSO4tm,343.37142857142965,0.0013370989884878225,0.011374407582938388,0.274025974025974,0.0025366445443819217
MALTSULtm,340.954761904763,0.0016523726224310033,0.009478672985781991,0.27345775012960083,0.0024618615237267474
MALtm,407.85238095237804,0.017146474799101998,0.05781990521327014,0.3227286631997553,0.0032133577015114865
MCCCrm,445.9452380952335,0.07861763912685328,0.16208530805687205,0.3012564249000571,0.0033327490387417883
MDH,435.3190476190436,0.026111665144948986,0.09478672985781991,0.33217884130982367,0.0032874103448425713
MDHm,435.22857142856674,0.07591369942902709,0.14407582938388627,0.29878221467006516,0.0033242874069665915
MECOALm,389.97857142856947,0.025639140286390152,0.07962085308056872,0.28521221951878883,0.0032605001723235785
MECOAS1m,375.3452380952375,0.019080247600560277,0.055924170616113746,0.28185947101255676,0.0032040336405422523
MGCHrm,390.8619047619026,0.03833598838094372,0.07772511848341232,0.28621812262615304,0.0032586272202183974
MMCDm,436.0452380952333,0.07617138352530449,0.14312796208530806,0.300313122687162,0.0033236700858738223
MMEm,294.1912698412726,0.0010612083525357574,0.002843601895734597,0.2334070796460177,0.0014973676174413221
MMMm,302.4150793650841,0.001119596559617856,0.005687203791469194,0.2364940596278861,0.002066921897264937
MMSAD1m,386.6119047619033,0.032565345981954506,0.07772511848341232,0.2837547068316299,0.003258125303737986
MMSAD3m,385.6452380952367,0.03204225160137561,0.07677725118483412,0.2832214765100671,0.0032563066557609746
MTHFCm,443.7452380952335,0.08070207227748293,0.15450236966824646,0.30185979971387694,0.003329351612492021
MTHFDm,352.1880952380961,0.013626824506701609,0.027488151658767772,0.2754569190600522,0.0030241123505527464
NABTNOm,446.4952380952335,0.08242484121241314,0.16018957345971566,0.3022056717272988,0.003331966055076838
NADH2-u10m,507.26904761904404,0.08822538810296437,0.2056872037914692,0.35811269517990496,0.003350156009743198
NDPK10m,367.09523809523836,0.015647276097088804,0.04549763033175355,0.27998938428874737,0.0031612811403136693
NDPK1m,369.0952380952382,0.01604674207537533,0.04928909952606635,0.28028692879914985,0.003177933238656236
NDPK2m,367.09523809523836,0.015647276097088804,0.04549763033175355,0.27998938428874737,0.0031612811403136554
NDPK3m,367.761904761905,0.016147743352882937,0.046445497630331754,0.2801380775358471,0.00316593740052966
NDPK4m,367.5952380952383,0.015683055404281814,0.046445497630331754,0.28006371117600215,0.0031655747210559333
NDPK5m,367.5952380952383,0.015683055404281814,0.046445497630331754,0.28006371117600215,0.00316557472105594
NDPK6m,367.5952380952383,0.016195626745225847,0.046445497630331754,0.28006371117600215,0.0031659424912948873
NDPK7m,367.5952380952383,0.015683055404281814,0.046445497630331754,0.28006371117600215,0.0031655747210559354
NDPK8m,368.0952380952383,0.015691578972061377,0.047393364928909956,0.2801380775358471,0.0031693893753863573
NDPK9m,367.09523809523836,0.015647276097088804,0.04549763033175355,0.27998938428874737,0.0031612811403136554
NH4t3r,465.9333333333259,0.026031067452949253,0.09289099526066351,0.37571225071225073,0.0032847362886463953
NMNATm,445.5285714285668,0.07859531650978678,0.16113744075829384,0.3012564249000571,0.00333225467470939
NNATm,441.0285714285668,0.07662236185015191,0.15260663507109004,0.30048419253773856,0.003328417129538342
NTD1m,406.27857142856766,0.047777440140077364,0.1004739336492891,0.2901540154015402,0.0032905059349183944
NTD2m,405.7785714285677,0.04725736660555292,0.0995260663507109,0.29007423700852353,0.0032894676182756264
NTD5m,406.77857142856766,0.04788904724361666,0.1014218009478673,0.2902338376891334,0.003291511289018864
NaKt,468.51666666666034,0.027324082507913544,0.12037914691943129,0.36379310344827587,0.003311984602486577
O2St,234.60833333332775,3.963814637342283e-06,0.002843601895734597,0.20739138981718105,0.0007535820741938196
O2Stm,293.8964285714304,0.0005786838996999325,0.0037914691943127963,0.24130832570905764,0.0013227322531991557
O2t,310.67738095238076,0.0006578705141110064,0.006635071090047393,0.2596603494954467,0.002096244059439759
O2tm,351.97500000000116,0.010313712315465583,0.024644549763033177,0.27880549682875266,0.002983317448850906
OCOAT1m,347.61190476190535,0.00457203807658561,0.014218009478672987,0.275169535732916,0.002730075024466656
OIVD1m,386.07857142857006,0.03202292818661675,0.07677725118483412,0.28360215053763443,0.003256379552905214
OIVD2m,386.07857142857006,0.03202106393390547,0.07677725118483412,0.28360215053763443,0.003256379430899187
OIVD3m,386.07857142857006,0.032021087274036825,0.07677725118483412,0.28360215053763443,0.00325637941072507
ORNTArm,365.7619047619051,0.013383158810251433,0.03886255924170616,0.28058510638297873,0.003123354016993987
ORNt3m,503.6023809523774,0.0863358317371781,0.19810426540284362,0.3573848238482385,0.0033482234735878807
ORNt4m,504.1023809523774,0.08633980037343948,0.1990521327014218,0.35750593019315485,0.003348330244615711
ORNtiDF,328.8309523809528,0.0011827819965627233,0.0037914691943127963,0.2771210927239296,0.0014684706937083273
P45011A1m,446.3785714285669,0.08085196016474097,0.15829383886255924,0.30263912794033276,0.003330540637049817
P5CDm,455.2952380952336,0.08375184904225445,0.17440758293838862,0.30447330447330445,0.00333760165353023
PCFLOPm,446.4857142857104,0.02775355277305693,0.11184834123222749,0.33566656061088135,0.003304245888402935
PCm,447.9452380952335,0.07884431810353199,0.16587677725118483,0.30160091480846196,0.00333426414046103
PDHm,388.69523809523645,0.03377671466163512,0.08151658767772513,0.2839838492597577,0.0032643744115191946
PEFLIP,445.6523809523771,0.027255187183110423,0.1109004739336493,0.33523991102637435,0.003303365197581861
PEFLIPm,446.4857142857104,0.028267393867133474,0.11184834123222749,0.33566656061088135,0.0033049277426700414
PETOHMm_hs,429.4785714285669,0.07375415894555604,0.12985781990521328,0.2984441301272984,0.0033160920804548703
PFK,436.9857142857103,0.02616203523031358,0.09763033175355451,0.33259773013871374,0.003289840341306699
PGCD,433.48571428571023,0.025988328110705335,0.09194312796208531,0.33165671172587236,0.0032839139165132137
PGI,296.94047619047547,0.0005377346678840718,0.004739336492890996,0.25035595633602276,0.0019014780025775032
PGK,353.8690476190505,0.004138273239729409,0.026540284360189573,0.2943638392857143,0.003009813541098884
PGL,438.98571428571034,0.026573653802531898,0.0995260663507109,0.33354410369901993,0.003292903443243122
PGM,299.45714285714223,0.00046860722121888583,0.004739336492890996,0.25166984732824427,0.001963498515849064
PHCDm,447.4952380952335,0.08253763332219784,0.16208530805687205,0.3023789051304099,0.003332759332467446
PHCHGSm,441.9952380952335,0.08045188655277825,0.15165876777251186,0.30142857142857143,0.003328088661355556
PHEMEtm,283.66269841269855,0.0005009008695398208,0.0018957345971563982,0.22924815297696655,0.0007387418478637084
PHETA1m,363.5952380952387,0.011701461724692172,0.03601895734597157,0.27998938428874737,0.003102608504938003
PIt2m,511.3523809523774,0.08878077565330529,0.2123222748815166,0.3594548551959114,0.003352061432556724
PIt7,397.69999999999754,0.0050301433693339,0.03601895734597157,0.33249290891900407,0.0031024058502307603
PNTKm,440.2785714285668,0.07664748634780214,0.15165876777251186,0.30022766078542973,0.003327985955941935
PPA,442.3190476190437,0.027029809343711103,0.1052132701421801,0.33438985736925514,0.0032988602821195302
PPA2m,450.46190476190014,0.0824463807366429,0.16587677725118483,0.3035971223021583,0.003334419534818611
PPAm,450.46190476190014,0.0824463807366429,0.16587677725118483,0.3035971223021583,0.0033344195348186164
PPAt,221.94285714285263,1.1845696748542744e-06,0.002843601895734597,0.1969385850289341,0.0006068075868291573
PPAtm,274.08809523809276,0.00017293740702125558,0.002843601895734597,0.22899934881701758,0.0008896050918751864
PPBNGS,438.652380952377,0.026567112595484478,0.0995260663507109,0.3333333333333333,0.003292531256355371
PPCOACm,447.91190476190013,0.07870547837567297,0.16492890995260664,0.3020326367019754,0.0033338277725713807
PPCOAOm,315.9769841269907,0.003236715548940326,0.017061611374407582,0.2413635323724548,0.0028023363651707074
PPPG9tm,315.80476190476236,0.0004465527437366694,0.0018957345971563982,0.26159186709645427,0.0012104781791633236
PPPGOm,393.62857142856893,0.03891947236455586,0.08056872037914692,0.28746594005449594,0.003262930639028052
PRGNLONEtm,290.95317460317665,0.0005500428870670236,0.0018957345971563982,0.23248126928162186,0.0007395073775078832
PRO1xm,430.56190476190005,0.07534431958181231,0.13649289099526066,0.297686230248307,0.0033200191936600732
PROD2m,432.44523809523344,0.07378450774635611,0.13744075829383887,0.29869762174405434,0.003320188035020324
PROt2r,464.5999999999925,0.025957384738578504,0.09194312796208531,0.3747779751332149,0.0032833240233395987
PROtm,345.0523809523833,0.0013698874527453189,0.0037914691943127963,0.2944459949762769,0.0017882137592224064
PRPNCOAHYDm,390.3619047619026,0.037796423516112135,0.07677725118483412,0.28614049362625443,0.003256940805158201
PSERT,369.6857142857157,0.0023433803203635663,0.016113744075829384,0.3079392877991827,0.002787977990142082
PSFLIP,445.6523809523771,0.027255187183110423,0.1109004739336493,0.33523991102637435,0.0033033651975818363
PSFLIPm,445.6523809523771,0.027769051184538297,0.1109004739336493,0.33523991102637435,0.003304061006081598
PSP_L,393.6523809523799,0.006329016817307463,0.047393364928909956,0.31549043062200954,0.003171611881602397
PYK,437.06904761904366,0.026214837665571776,0.0966824644549763,0.3329125907226254,0.003289569636767989
PYLALDOXm,446.4952380952335,0.08242484121241314,0.16018957345971566,0.3022056717272988,0.003331966055076863
PYRt2m,504.68571428571073,0.0866362522397099,0.2,0.3577483892845032,0.0033487476214810676
PYRt2r,465.3499999999926,0.025972427252280997,0.09194312796208531,0.37544483985765126,0.0032835721629514655
RPE,240.10555555555072,1.5317402420769223e-05,0.0037914691943127963,0.20763629206849046,0.0015280863473175156
RPI,238.7055555555507,1.282111987826881e-05,0.002843601895734597,0.20718774548311075,0.0013256440381407128
SACCD3m,453.7952380952336,0.0824220246549824,0.17156398104265402,0.3042099192618224,0.0033365504768025156
SACCD4m,451.7952380952336,0.08202723167406786,0.16777251184834124,0.3038594470046083,0.003335080321942338
SARCStex,214.92738095237803,2.062313608714129e-06,0.002843601895734597,0.1839581517000872,0.0006524905214949572
SARCStm,277.1341269841255,0.00030108193239880614,0.0037914691943127963,0.22523484201537147,0.0012020348340669098
SARDHm,339.3285714285721,0.005307044946466801,0.025592417061611375,0.26702100733991396,0.002972228029387007
SERGLNexR,336.32142857143043,0.0006323097674772524,0.014218009478672987,0.28521221951878883,0.0026660784293262925
SERGLYexR,335.585714285716,0.00046371100985641707,0.014218009478672987,0.28521221951878883,0.0026617735352471397
SERt4,359.49285714285867,0.0012674483678113532,0.02085308056872038,0.3074905275429904,0.0028895917268517645
SLDxm,430.56190476190005,0.07541757107739268,0.13649289099526066,0.297686230248307,0.003320078267684446
SO4HCOtex,301.2071428571423,0.00019603494156472665,0.005687203791469194,0.25257361742877665,0.0016480370965902646
SPODMm,431.3785714285668,0.07456497268202067,0.13459715639810427,0.2988668555240793,0.003319052764499843
SSALxm,449.6619047619002,0.08298129997012257,0.16587677725118483,0.302812858783008,0.0033343650543606654
SUCCt2m,405.18571428571164,0.01672297805829274,0.05308056872037915,0.32203907203907206,0.003198315032016804
SUCD1m,336.92857142857224,0.002839091022239666,0.01990521327014218,0.2671562420866042,0.002866644654009085
SUCOAS1m,377.8452380952373,0.019698576645931953,0.05971563981042654,0.2823875802997859,0.0032152677635813548
SUCOASm,392.47857142856924,0.026257469331761825,0.08341232227488152,0.28575297941495126,0.0032663935311672007
SULFOX,442.75238095237705,0.026676234150740993,0.1052132701421801,0.3349206349206349,0.0032979154374475133
T2M26DCOAHLm,389.8619047619027,0.03777455367016739,0.07582938388625593,0.28606290672451196,0.00325524432387311
T4HCINNMFM,390.8619047619026,0.03845576678145233,0.07772511848341232,0.28621812262615304,0.003258704146584515
TALA,299.85714285714226,0.0003693389477765352,0.006635071090047393,0.25148986889153757,0.0020495948737359227
TCYNTt,233.23452380951835,3.4211674526390424e-06,0.002843601895734597,0.20629644114196324,0.0006079690753170592
TCYNTtm,291.5130952380968,0.0004994619230667318,0.002843601895734597,0.23993632021833067,0.0008924157833489156
THD1m,507.26904761904404,0.08845070861979543,0.2056872037914692,0.35811269517990496,0.0033502262852562084
THFtm,309.0484126984191,0.001640198024735194,0.007582938388625593,0.23917479029698482,0.0022241257062910287
TKT1,298.9404761904756,0.00018912157016839174,0.006635071090047393,0.2510709186101856,0.001942950093179451
TKT2,300.52380952380895,0.00036944244573282786,0.007582938388625593,0.25160982590031006,0.0021148322774446303
TMDK1m,440.7785714285668,0.0769710632318463,0.15260663507109004,0.300313122687162,0.0033284392007065676
TPI,301.13809523809465,0.0001986236703413014,0.005687203791469194,0.25269461077844313,0.0019304487653369132
TRDRm,426.56190476190005,0.07361044606703658,0.12890995260663507,0.29701576576576577,0.0033153637435800244
TYRTAm,364.5952380952386,0.012213360883041218,0.037914691943127965,0.2801380775358471,0.0031102649909641017
UPP3S,366.8690476190498,0.005056375810895597,0.03222748815165877,0.3010844748858447,0.003074994666856783
UPPDC1,434.66904761904357,0.026009600480589447,0.09289099526066351,0.33249290891900407,0.0032849325727240123
VALTA,369.9357142857157,0.0021258681300587354,0.017061611374407582,0.3079392877991827,0.0027590644886806275
VALTAm,365.31190476190517,0.011918468713107854,0.037914691943127965,0.28058510638297873,0.0031148663385138988
VALt5m,284.05476190476065,9.574764150360889e-05,0.0037914691943127963,0.24512081784386616,0.0015202806113439418
VALtec,269.4047619047593,1.5217571469759906e-05,0.0037914691943127963,0.23617640474591448,0.0012616317335840319
VITD2Hm,447.1452380952336,0.08086699088815168,0.15829383886255924,0.3032480597872952,0.0033311416100450706
VITD2tm,291.3698412698434,0.0005501451422658043,0.0018957345971563982,0.23284043257559037,0.0007395370019066042
VITD3Hm,447.6452380952336,0.08087076008087792,0.15924170616113745,0.3033352501437608,0.0033312750445968244
VITD3tm,292.03650793651025,0.0005539650921532364,0.002843601895734597,0.23294325458158535,0.001044729726681416
VITD3tm3,292.03650793651025,0.0005539650921532364,0.002843601895734597,0.23294325458158535,0.0010447297266814141
MTDNAploym,307.5174603174662,0.005295301566204128,0.015165876777251185,0.23697214734950584,0.0027707742291711037
MTDNAdpolym,444.4952380952335,0.08082662276388582,0.15639810426540285,0.30185979971387694,0.003330243516366193
DAKm,301.8341269841316,0.0012614797023066265,0.006635071090047393,0.23585960205678516,0.0022356562276368147
DTKm,368.0952380952383,0.01651698285358357,0.047393364928909956,0.2801380775358471,0.0031704025011841893
DCKm,367.5952380952383,0.01619340596953941,0.046445497630331754,0.28006371117600215,0.0031659411286625782
DGKm,367.5952380952383,0.01619340596953941,0.046445497630331754,0.28006371117600215,0.0031659411286625917
NH3tm,505.43571428571073,0.08695816600511107,0.2009478672985782,0.35811269517990496,0.00334902019950501
NDPK1,350.4523809523837,0.003377605647754651,0.02085308056872038,0.2936264959643752,0.0029202061926465782
GGNG,431.65238095237686,0.025934141928393238,0.08909952606635071,0.33113622096672946,0.0032804524060873886
GLGNS1,431.65238095237686,0.025897750745824587,0.08909952606635071,0.33113622096672946,0.0032799466639953563
GLBRAN,294.10714285714204,0.00020542385717029477,0.0018957345971563982,0.24964505442498816,0.0011996590703409779
GLPASE1,370.40238095238254,0.004298944828449584,0.025592417061611375,0.30544296467863347,0.002994808066111813
GLDBRAN,372.0523809523826,0.005445017096942451,0.03601895734597157,0.3033352501437608,0.003105728289523188
GLPASE2,371.8857142857159,0.0055912038763069,0.03601895734597157,0.3032480597872952,0.0031060104707677713
SERtm,333.2523809523824,0.0003538100470330735,0.007582938388625593,0.28598536188669016,0.0022936696498889247
LacLtm,349.96904761905,0.0021930670635383837,0.005687203791469194,0.29701576576576577,0.002124959554018443
UREAt,222.59801587301126,1.7843917525901683e-06,0.002843601895734597,0.1974176646706587,0.0006067648885100693
UREAtm,274.93134920634697,0.000260506494873667,0.002843601895734597,0.2291485664639444,0.0008895137954014861
GLNtN1,473.5999999999927,0.02609922929094121,0.1052132701421801,0.3784074605451937,0.003299375563680139
DM_4mptnl(m),290.28650793650985,0.0005500174323877606,0.0009478672985781991,0.23237885462555066,0.0007384152504571296
DM_prgnlone(c),221.55476190475846,3.74181415541726e-06,0.0009478672985781991,0.1886623748211731,0.0004155841472929258
DM_nadph(c),431.98571428571023,0.02590771583644165,0.08909952606635071,0.33134422110552764,0.003280439451389081
DM_atp(m),459.71190476190026,0.08446796252215641,0.1819905213270142,0.30544296467863347,0.0033402597419076472
sink_chsterol,221.55476190475846,3.74181415541726e-06,0.0009478672985781991,0.1886623748211731,0.0004155841472929258
DM_1a2425thvitd3,290.2865079365098,0.001099984292411975,0.0018957345971563982,0.23222540171692715,0.001213435990058352
DM_1a2425thvitd2,290.2865079365098,0.001099984292411975,0.0018957345971563982,0.23222540171692715,0.0012134359900583516
sink_vitd3,222.5690476190441,7.536991981854058e-06,0.0018957345971563982,0.18900035829451808,0.0007395435783092196
sink_vitd2,221.81904761904417,3.7425097730191624e-06,0.0009478672985781991,0.18889883616830797,0.00041559350296190695
CKc,351.45238095238375,0.003379354933168356,0.022748815165876776,0.2937900306321359,0.002939203608845146
CREATtmdiffir,284.08809523809373,0.00012944597927608853,0.0018957345971563982,0.24443929564411493,0.001193097593668179
PCREATtmdiffir,284.08809523809373,0.00012944597927608853,0.0018957345971563982,0.24443929564411493,0.0011930975936681786
ALATA_L,373.51904761904865,0.0035960283975145536,0.021800947867298578,0.3090216754540129,0.002901371289042555
ALATA_Lm,367.76190476190493,0.014162959394560462,0.04265402843601896,0.2808091562416822,0.0031456966219305053
ALAtN1,269.23809523809257,2.4630903977351216e-05,0.0018957345971563982,0.23644105782160466,0.001008621939364768
DM_pchol_hs,297.2238095238089,0.00018880344789801347,0.0009478672985781991,0.2513700262091971,0.0007371147285413764
PSDm_hs,435.5285714285668,0.07623671514372841,0.14028436018957346,0.30014224751066854,0.0033223737395527693
25HVITD2t_Int,257.221428571424,2.3114594966134054e-05,0.006635071090047393,0.22929797870028254,0.0016902036713993865
25HVITD2tin_Int,257.221428571424,2.3114594966134054e-05,0.006635071090047393,0.22929797870028254,0.0016902036713993859
25HVITD3t_Int,257.35476190475737,2.3114954172318766e-05,0.006635071090047393,0.2293976951511198,0.0016902152140578128
25HVITD3tin_Int,257.35476190475737,2.3114954172318766e-05,0.006635071090047393,0.2293976951511198,0.0016902152140578102
3AIBt_Int,228.82857142856622,5.796248908607116e-07,0.002843601895734597,0.20755459374385204,0.0006996184640073317
ABUTt2r_Int,470.8499999999925,0.02627758663997407,0.1004739336492891,0.377865329512894,0.0032978231170926638
